==PROF== Connected to process 3073664 (/home/houhw/MPS/gemm)
==PROF== Disconnected from process 3073664
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Block Limit Registers","block","6",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Block Limit Shared Mem","block","10",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Block Limit Warps","block","6",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Theoretical Active Warps per SM","warp","48",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Theoretical Occupancy","%","100",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Achieved Occupancy","%","99.66",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Achieved Active Warps Per SM","warp","47.84",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","182,228,500",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","5,091,035,136",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","78,720,067.21",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","6,616,685,748",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","74,564,087.12",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","3,580,232,208",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","78,720,067.21",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","6,616,685,748",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","78,719,993.46",
"0","3073664","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","26,466,742,992",
